branch,mismatch_seed,side,element,nominal_units,realized_units,relative_error
SENSITIVITY_1SIGMA_ENVELOPE,1,P,BIT7,64,63.886296646411012,-0.0017766148998279441
SENSITIVITY_1SIGMA_ENVELOPE,1,P,BIT6,32,32.013293464129106,0.00041542075403455669
SENSITIVITY_1SIGMA_ENVELOPE,1,P,BIT5,16,16.107541513050769,0.0067213445656730819
SENSITIVITY_1SIGMA_ENVELOPE,1,P,BIT4,8,7.9309506226219497,-0.0086311721722562851
SENSITIVITY_1SIGMA_ENVELOPE,1,P,BIT3,4,4.024691902752215,0.0061729756880537501
SENSITIVITY_1SIGMA_ENVELOPE,1,P,BIT2,2,1.9765916193648543,-0.01170419031757286
SENSITIVITY_1SIGMA_ENVELOPE,1,P,BIT1,1,0.96853325878402929,-0.031466741215970706
SENSITIVITY_1SIGMA_ENVELOPE,1,P,DUMMY,1,1.0178104661036216,0.017810466103621581
SENSITIVITY_1SIGMA_ENVELOPE,1,N,BIT7,64,64.050949846474069,0.00079609135115732421
SENSITIVITY_1SIGMA_ENVELOPE,1,N,BIT6,32,31.977354479507657,-0.00070767251538572662
SENSITIVITY_1SIGMA_ENVELOPE,1,N,BIT5,16,15.998155015883873,-0.00011531150725796468
SENSITIVITY_1SIGMA_ENVELOPE,1,N,BIT4,8,7.9567600420995976,-0.0054049947375502949
SENSITIVITY_1SIGMA_ENVELOPE,1,N,BIT3,4,4.0236934929281887,0.0059233732320471688
SENSITIVITY_1SIGMA_ENVELOPE,1,N,BIT2,2,1.9839608589696796,-0.0080195705151602237
SENSITIVITY_1SIGMA_ENVELOPE,1,N,BIT1,1,0.98331873906114542,-0.016681260938854581
SENSITIVITY_1SIGMA_ENVELOPE,1,N,DUMMY,1,1.0189724777204485,0.018972477720448522
SENSITIVITY_1SIGMA_ENVELOPE,2,P,BIT7,64,63.782433394237515,-0.0033994782150388314
SENSITIVITY_1SIGMA_ENVELOPE,2,P,BIT6,32,31.974754631076681,-0.00078891777885370384
SENSITIVITY_1SIGMA_ENVELOPE,2,P,BIT5,16,15.960194538999447,-0.0024878413125345444
SENSITIVITY_1SIGMA_ENVELOPE,2,P,BIT4,8,7.975087767007131,-0.0031140291241086304
SENSITIVITY_1SIGMA_ENVELOPE,2,P,BIT3,4,4.0170720218899856,0.0042680054724963945
SENSITIVITY_1SIGMA_ENVELOPE,2,P,BIT2,2,2.0107784955568468,0.0053892477784234227
SENSITIVITY_1SIGMA_ENVELOPE,2,P,BIT1,1,0.98006742688025561,-0.01993257311974439
SENSITIVITY_1SIGMA_ENVELOPE,2,P,DUMMY,1,0.98986786111983005,-0.01013213888016995
SENSITIVITY_1SIGMA_ENVELOPE,2,N,BIT7,64,63.911163207021538,-0.001388074890288471
SENSITIVITY_1SIGMA_ENVELOPE,2,N,BIT6,32,32.092851691324185,0.0029016153538807821
SENSITIVITY_1SIGMA_ENVELOPE,2,N,BIT5,16,16.054269714449532,0.0033918571530957564
SENSITIVITY_1SIGMA_ENVELOPE,2,N,BIT4,8,8.1137372975828139,0.01421716219785174
SENSITIVITY_1SIGMA_ENVELOPE,2,N,BIT3,4,3.9794539027697127,-0.0051365243075718325
SENSITIVITY_1SIGMA_ENVELOPE,2,N,BIT2,2,1.9806635934125296,-0.0096682032937351892
SENSITIVITY_1SIGMA_ENVELOPE,2,N,BIT1,1,0.97639720517368966,-0.023602794826310336
SENSITIVITY_1SIGMA_ENVELOPE,2,N,DUMMY,1,0.96144364177823693,-0.038556358221763065
SENSITIVITY_1SIGMA_ENVELOPE,3,P,BIT7,64,64.337287633450032,0.0052701192726567481
SENSITIVITY_1SIGMA_ENVELOPE,3,P,BIT6,32,31.858739145514349,-0.0044144017026765958
SENSITIVITY_1SIGMA_ENVELOPE,3,P,BIT5,16,16.009676260943401,0.00060476630896255656
SENSITIVITY_1SIGMA_ENVELOPE,3,P,BIT4,8,8.1077657603244351,0.013470720040554385
SENSITIVITY_1SIGMA_ENVELOPE,3,P,BIT3,4,4.031356852481438,0.0078392131203595117
SENSITIVITY_1SIGMA_ENVELOPE,3,P,BIT2,2,1.9723877147525843,-0.013806142623707829
SENSITIVITY_1SIGMA_ENVELOPE,3,P,BIT1,1,1.0146130290289168,0.014613029028916813
SENSITIVITY_1SIGMA_ENVELOPE,3,P,DUMMY,1,0.98790015399428166,-0.01209984600571834
SENSITIVITY_1SIGMA_ENVELOPE,3,N,BIT7,64,63.947503522230789,-0.00082025746514391429
SENSITIVITY_1SIGMA_ENVELOPE,3,N,BIT6,32,32.065474433247623,0.0020460760389882093
SENSITIVITY_1SIGMA_ENVELOPE,3,N,BIT5,16,15.944510786926251,-0.003468075817109284
SENSITIVITY_1SIGMA_ENVELOPE,3,N,BIT4,8,8.0280937376956008,0.0035117172119500939
SENSITIVITY_1SIGMA_ENVELOPE,3,N,BIT3,4,3.9521257768966533,-0.011968555775836665
SENSITIVITY_1SIGMA_ENVELOPE,3,N,BIT2,2,2.003977382673106,0.0019886913365529946
SENSITIVITY_1SIGMA_ENVELOPE,3,N,BIT1,1,1.0264445150258064,0.026444515025806359
SENSITIVITY_1SIGMA_ENVELOPE,3,N,DUMMY,1,1.0035836102388491,0.003583610238849122
SENSITIVITY_1SIGMA_ENVELOPE,4,P,BIT7,64,63.693866421244991,-0.0047833371680470194
SENSITIVITY_1SIGMA_ENVELOPE,4,P,BIT6,32,32.220667370176997,0.0068958553180311633
SENSITIVITY_1SIGMA_ENVELOPE,4,P,BIT5,16,16.041572956724451,0.0025983097952781975
SENSITIVITY_1SIGMA_ENVELOPE,4,P,BIT4,8,8.0266376034026194,0.0033297004253274309
SENSITIVITY_1SIGMA_ENVELOPE,4,P,BIT3,4,3.9661769650260621,-0.0084557587434844761
SENSITIVITY_1SIGMA_ENVELOPE,4,P,BIT2,2,2.0429047281316519,0.021452364065825957
SENSITIVITY_1SIGMA_ENVELOPE,4,P,BIT1,1,0.97050934333755956,-0.02949065666244044
SENSITIVITY_1SIGMA_ENVELOPE,4,P,DUMMY,1,0.98944409613469397,-0.010555903865306027
SENSITIVITY_1SIGMA_ENVELOPE,4,N,BIT7,64,63.943504073913914,-0.00088274884509509377
SENSITIVITY_1SIGMA_ENVELOPE,4,N,BIT6,32,31.873649448417641,-0.0039484547369487144
SENSITIVITY_1SIGMA_ENVELOPE,4,N,BIT5,16,16.082610757677781,0.0051631723548613007
SENSITIVITY_1SIGMA_ENVELOPE,4,N,BIT4,8,8.0554154900777242,0.0069269362597155215
SENSITIVITY_1SIGMA_ENVELOPE,4,N,BIT3,4,3.9865774210158733,-0.0033556447460316718
SENSITIVITY_1SIGMA_ENVELOPE,4,N,BIT2,2,2.0262425773059523,0.013121288652976126
SENSITIVITY_1SIGMA_ENVELOPE,4,N,BIT1,1,0.99387932693067205,-0.0061206730693279532
SENSITIVITY_1SIGMA_ENVELOPE,4,N,DUMMY,1,0.97860814825443099,-0.021391851745569013
SENSITIVITY_1SIGMA_ENVELOPE,5,P,BIT7,64,64.242558992564454,0.0037899842588196009
SENSITIVITY_1SIGMA_ENVELOPE,5,P,BIT6,32,31.809002553752325,-0.0059686701952398336
SENSITIVITY_1SIGMA_ENVELOPE,5,P,BIT5,16,15.812511238672478,-0.011718047582970126
SENSITIVITY_1SIGMA_ENVELOPE,5,P,BIT4,8,7.9423256402868407,-0.0072092949641449078
SENSITIVITY_1SIGMA_ENVELOPE,5,P,BIT3,4,3.9730345795495334,-0.0067413551126166427
SENSITIVITY_1SIGMA_ENVELOPE,5,P,BIT2,2,2.0103202407493943,0.0051601203746971525
SENSITIVITY_1SIGMA_ENVELOPE,5,P,BIT1,1,0.99686538941328251,-0.00313461058671749
SENSITIVITY_1SIGMA_ENVELOPE,5,P,DUMMY,1,0.97354327082273429,-0.026456729177265714
SENSITIVITY_1SIGMA_ENVELOPE,5,N,BIT7,64,64.001810678050106,2.8291844532901678e-05
SENSITIVITY_1SIGMA_ENVELOPE,5,N,BIT6,32,31.720336979327826,-0.0087394693960054504
SENSITIVITY_1SIGMA_ENVELOPE,5,N,BIT5,16,15.907950202144168,-0.0057531123659895211
SENSITIVITY_1SIGMA_ENVELOPE,5,N,BIT4,8,7.9833327169685777,-0.0020834103789277858
SENSITIVITY_1SIGMA_ENVELOPE,5,N,BIT3,4,3.9441087718513366,-0.013972807037165857
SENSITIVITY_1SIGMA_ENVELOPE,5,N,BIT2,2,2.0153171193627037,0.007658559681351873
SENSITIVITY_1SIGMA_ENVELOPE,5,N,BIT1,1,1.0122921933744815,0.012292193374481508
SENSITIVITY_1SIGMA_ENVELOPE,5,N,DUMMY,1,1.0488592871562219,0.048859287156221898
SENSITIVITY_1SIGMA_ENVELOPE,6,P,BIT7,64,63.815920901992449,-0.0028762359063679854
SENSITIVITY_1SIGMA_ENVELOPE,6,P,BIT6,32,31.920539598104991,-0.0024831375592190286
SENSITIVITY_1SIGMA_ENVELOPE,6,P,BIT5,16,16.050566217079794,0.0031603885674871268
SENSITIVITY_1SIGMA_ENVELOPE,6,P,BIT4,8,8.0133448312902367,0.0016681039112795837
SENSITIVITY_1SIGMA_ENVELOPE,6,P,BIT3,4,3.9820948185518641,-0.0044762953620339774
SENSITIVITY_1SIGMA_ENVELOPE,6,P,BIT2,2,1.9975904910189946,-0.0012047544905027241
SENSITIVITY_1SIGMA_ENVELOPE,6,P,BIT1,1,0.97965680337537375,-0.020343196624626247
SENSITIVITY_1SIGMA_ENVELOPE,6,P,DUMMY,1,1.0070458219434595,0.0070458219434594849
SENSITIVITY_1SIGMA_ENVELOPE,6,N,BIT7,64,64.101650766579667,0.0015882932278072914
SENSITIVITY_1SIGMA_ENVELOPE,6,N,BIT6,32,32.132593031655219,0.0041435322392255891
SENSITIVITY_1SIGMA_ENVELOPE,6,N,BIT5,16,16.042248433048968,0.0026405270655605051
SENSITIVITY_1SIGMA_ENVELOPE,6,N,BIT4,8,7.9125667073938555,-0.010929161575768065
SENSITIVITY_1SIGMA_ENVELOPE,6,N,BIT3,4,3.9908841122293426,-0.002278971942664354
SENSITIVITY_1SIGMA_ENVELOPE,6,N,BIT2,2,2.0572275651287382,0.028613782564369084
SENSITIVITY_1SIGMA_ENVELOPE,6,N,BIT1,1,0.99948693001724576,-0.00051306998275424398
SENSITIVITY_1SIGMA_ENVELOPE,6,N,DUMMY,1,1.0116064080828246,0.011606408082824649
SENSITIVITY_1SIGMA_ENVELOPE,7,P,BIT7,64,63.781913382010572,-0.0034076034060848137
SENSITIVITY_1SIGMA_ENVELOPE,7,P,BIT6,32,32.361937637169234,0.011310551161538562
SENSITIVITY_1SIGMA_ENVELOPE,7,P,BIT5,16,15.890157643697108,-0.0068651472689307269
SENSITIVITY_1SIGMA_ENVELOPE,7,P,BIT4,8,8.0201498664578281,0.0025187333072285156
SENSITIVITY_1SIGMA_ENVELOPE,7,P,BIT3,4,4.0186504827559242,0.0046626206889810451
SENSITIVITY_1SIGMA_ENVELOPE,7,P,BIT2,2,1.9947817688622753,-0.0026091155688623413
SENSITIVITY_1SIGMA_ENVELOPE,7,P,BIT1,1,0.94140244946112672,-0.058597550538873278
SENSITIVITY_1SIGMA_ENVELOPE,7,P,DUMMY,1,1.0267886728805991,0.026788672880599051
SENSITIVITY_1SIGMA_ENVELOPE,7,N,BIT7,64,64.08355331565545,0.001305520557116413
SENSITIVITY_1SIGMA_ENVELOPE,7,N,BIT6,32,31.924792729155623,-0.0023502272138867797
SENSITIVITY_1SIGMA_ENVELOPE,7,N,BIT5,16,16.095699530520516,0.0059812206575322602
SENSITIVITY_1SIGMA_ENVELOPE,7,N,BIT4,8,8.0882624772815443,0.011032809660193044
SENSITIVITY_1SIGMA_ENVELOPE,7,N,BIT3,4,3.9833265715826363,-0.0041683571043409362
SENSITIVITY_1SIGMA_ENVELOPE,7,N,BIT2,2,2.0366321858016381,0.018316092900819037
SENSITIVITY_1SIGMA_ENVELOPE,7,N,BIT1,1,1.0097975934568155,0.0097975934568155232
SENSITIVITY_1SIGMA_ENVELOPE,7,N,DUMMY,1,1.0150627489791686,0.015062748979168594
SENSITIVITY_1SIGMA_ENVELOPE,8,P,BIT7,64,64.277753964485484,0.0043399056950856885
SENSITIVITY_1SIGMA_ENVELOPE,8,P,BIT6,32,32.098269825351728,0.0030709320422415143
SENSITIVITY_1SIGMA_ENVELOPE,8,P,BIT5,16,15.892263461117231,-0.0067335336801730428
SENSITIVITY_1SIGMA_ENVELOPE,8,P,BIT4,8,7.9962648013930444,-0.000466899825869449
SENSITIVITY_1SIGMA_ENVELOPE,8,P,BIT3,4,4.0350751935971187,0.008768798399279687
SENSITIVITY_1SIGMA_ENVELOPE,8,P,BIT2,2,2.0087586035686864,0.0043793017843432036
SENSITIVITY_1SIGMA_ENVELOPE,8,P,BIT1,1,1.0391061878548959,0.039106187854895946
SENSITIVITY_1SIGMA_ENVELOPE,8,P,DUMMY,1,0.99428198736725593,-0.0057180126327440739
SENSITIVITY_1SIGMA_ENVELOPE,8,N,BIT7,64,64.208397159406303,0.0032562056157234842
SENSITIVITY_1SIGMA_ENVELOPE,8,N,BIT6,32,31.977592399661223,-0.00070023751058678751
SENSITIVITY_1SIGMA_ENVELOPE,8,N,BIT5,16,15.946148492541621,-0.0033657192161486993
SENSITIVITY_1SIGMA_ENVELOPE,8,N,BIT4,8,8.0651650924076819,0.0081456365509602335
SENSITIVITY_1SIGMA_ENVELOPE,8,N,BIT3,4,3.9967632085603593,-0.00080919785991018234
SENSITIVITY_1SIGMA_ENVELOPE,8,N,BIT2,2,1.9836972028614372,-0.0081513985692813762
SENSITIVITY_1SIGMA_ENVELOPE,8,N,BIT1,1,1.0303167267756759,0.030316726775675873
SENSITIVITY_1SIGMA_ENVELOPE,8,N,DUMMY,1,0.98309482217177535,-0.016905177828224649
SENSITIVITY_1SIGMA_ENVELOPE,9,P,BIT7,64,64.234172534211055,0.0036589458470477343
SENSITIVITY_1SIGMA_ENVELOPE,9,P,BIT6,32,31.878799313060085,-0.0037875214668723345
SENSITIVITY_1SIGMA_ENVELOPE,9,P,BIT5,16,16.093870948098612,0.0058669342561632476
SENSITIVITY_1SIGMA_ENVELOPE,9,P,BIT4,8,7.8952593338854866,-0.013092583264314173
SENSITIVITY_1SIGMA_ENVELOPE,9,P,BIT3,4,4.0721368371931854,0.018034209298296355
SENSITIVITY_1SIGMA_ENVELOPE,9,P,BIT2,2,2.0317391100200766,0.015869555010038283
SENSITIVITY_1SIGMA_ENVELOPE,9,P,BIT1,1,1.0356401697243243,0.035640169724324267
SENSITIVITY_1SIGMA_ENVELOPE,9,P,DUMMY,1,1.0139752023509525,0.013975202350952509
SENSITIVITY_1SIGMA_ENVELOPE,9,N,BIT7,64,64.024326021511627,0.00038009408611916484
SENSITIVITY_1SIGMA_ENVELOPE,9,N,BIT6,32,31.997359244951028,-8.2523595280381556e-05
SENSITIVITY_1SIGMA_ENVELOPE,9,N,BIT5,16,16.009677559253269,0.00060484745332933798
SENSITIVITY_1SIGMA_ENVELOPE,9,N,BIT4,8,7.9127055850880801,-0.010911801863989989
SENSITIVITY_1SIGMA_ENVELOPE,9,N,BIT3,4,4.0190320637424186,0.0047580159356046536
SENSITIVITY_1SIGMA_ENVELOPE,9,N,BIT2,2,2.0231399983505352,0.011569999175267576
SENSITIVITY_1SIGMA_ENVELOPE,9,N,BIT1,1,1.011652777346896,0.011652777346895959
SENSITIVITY_1SIGMA_ENVELOPE,9,N,DUMMY,1,1.0029423769827588,0.0029423769827587876
SENSITIVITY_1SIGMA_ENVELOPE,10,P,BIT7,64,63.839964806509926,-0.0025005498982824115
SENSITIVITY_1SIGMA_ENVELOPE,10,P,BIT6,32,32.001222320541139,3.8197516910587481e-05
SENSITIVITY_1SIGMA_ENVELOPE,10,P,BIT5,16,16.152699237070514,0.0095437023169071544
SENSITIVITY_1SIGMA_ENVELOPE,10,P,BIT4,8,7.9835994625323004,-0.0020500671834624562
SENSITIVITY_1SIGMA_ENVELOPE,10,P,BIT3,4,3.9815709383311519,-0.0046072654172120142
SENSITIVITY_1SIGMA_ENVELOPE,10,P,BIT2,2,2.0453479289731211,0.022673964486560561
SENSITIVITY_1SIGMA_ENVELOPE,10,P,BIT1,1,0.96345840158249207,-0.036541598417507926
SENSITIVITY_1SIGMA_ENVELOPE,10,P,DUMMY,1,1.0095579362320151,0.0095579362320150629
SENSITIVITY_1SIGMA_ENVELOPE,10,N,BIT7,64,64.007719310597921,0.00012061422809250821
SENSITIVITY_1SIGMA_ENVELOPE,10,N,BIT6,32,31.975647769608493,-0.00076100719973459796
SENSITIVITY_1SIGMA_ENVELOPE,10,N,BIT5,16,15.941098815591586,-0.0036813240255259005
SENSITIVITY_1SIGMA_ENVELOPE,10,N,BIT4,8,7.9179216352462767,-0.010259795594215415
SENSITIVITY_1SIGMA_ENVELOPE,10,N,BIT3,4,4.028172921900973,0.0070432304752432451
SENSITIVITY_1SIGMA_ENVELOPE,10,N,BIT2,2,1.9779186004172638,-0.011040699791368125
SENSITIVITY_1SIGMA_ENVELOPE,10,N,BIT1,1,0.98759280287424478,-0.01240719712575522
SENSITIVITY_1SIGMA_ENVELOPE,10,N,DUMMY,1,1.0077627174298944,0.0077627174298944279
SENSITIVITY_1SIGMA_ENVELOPE,11,P,BIT7,64,64.088674604964424,0.0013855407025691324
SENSITIVITY_1SIGMA_ENVELOPE,11,P,BIT6,32,31.841922050643355,-0.0049399359173951662
SENSITIVITY_1SIGMA_ENVELOPE,11,P,BIT5,16,15.9333727909614,-0.0041642005649125124
SENSITIVITY_1SIGMA_ENVELOPE,11,P,BIT4,8,8.0431885674438401,0.0053985709304800178
SENSITIVITY_1SIGMA_ENVELOPE,11,P,BIT3,4,4.0201795511738849,0.0050448877934712311
SENSITIVITY_1SIGMA_ENVELOPE,11,P,BIT2,2,1.9512428325872238,-0.024378583706388124
SENSITIVITY_1SIGMA_ENVELOPE,11,P,BIT1,1,1.0512286702903992,0.051228670290399236
SENSITIVITY_1SIGMA_ENVELOPE,11,P,DUMMY,1,0.99646469901431434,-0.0035353009856856632
SENSITIVITY_1SIGMA_ENVELOPE,11,N,BIT7,64,64.202115566858197,0.0031580557321593261
SENSITIVITY_1SIGMA_ENVELOPE,11,N,BIT6,32,31.96397354985552,-0.001125826567014987
SENSITIVITY_1SIGMA_ENVELOPE,11,N,BIT5,16,15.924101273984416,-0.0047436703759740073
SENSITIVITY_1SIGMA_ENVELOPE,11,N,BIT4,8,7.9906894623475901,-0.001163817206551232
SENSITIVITY_1SIGMA_ENVELOPE,11,N,BIT3,4,4.0313376394323219,0.0078344098580804822
SENSITIVITY_1SIGMA_ENVELOPE,11,N,BIT2,2,2.0012942587230058,0.00064712936150290723
SENSITIVITY_1SIGMA_ENVELOPE,11,N,BIT1,1,0.94636288080706699,-0.053637119192933014
SENSITIVITY_1SIGMA_ENVELOPE,11,N,DUMMY,1,0.97845391753058464,-0.021546082469415362
SENSITIVITY_1SIGMA_ENVELOPE,12,P,BIT7,64,63.946914665217875,-0.0008294583559707025
SENSITIVITY_1SIGMA_ENVELOPE,12,P,BIT6,32,32.190955774111053,0.0059673679409704139
SENSITIVITY_1SIGMA_ENVELOPE,12,P,BIT5,16,16.004896917804665,0.00030605736279154527
SENSITIVITY_1SIGMA_ENVELOPE,12,P,BIT4,8,7.9931097836433755,-0.00086127704457805709
SENSITIVITY_1SIGMA_ENVELOPE,12,P,BIT3,4,3.9572940106412084,-0.010676497339697888
SENSITIVITY_1SIGMA_ENVELOPE,12,P,BIT2,2,2.0108240392889138,0.0054120196444569224
SENSITIVITY_1SIGMA_ENVELOPE,12,P,BIT1,1,1.0115211088111811,0.011521108811181069
SENSITIVITY_1SIGMA_ENVELOPE,12,P,DUMMY,1,0.97248880223282408,-0.027511197767175921
SENSITIVITY_1SIGMA_ENVELOPE,12,N,BIT7,64,63.841635829124328,-0.0024744401699323681
SENSITIVITY_1SIGMA_ENVELOPE,12,N,BIT6,32,32.02576456491623,0.00080514265363218485
SENSITIVITY_1SIGMA_ENVELOPE,12,N,BIT5,16,16.049767834411952,0.0031104896507470059
SENSITIVITY_1SIGMA_ENVELOPE,12,N,BIT4,8,8.0857962225610081,0.010724527820126006
SENSITIVITY_1SIGMA_ENVELOPE,12,N,BIT3,4,3.974989732809469,-0.0062525667976327526
SENSITIVITY_1SIGMA_ENVELOPE,12,N,BIT2,2,1.990837606405081,-0.0045811967974594969
SENSITIVITY_1SIGMA_ENVELOPE,12,N,BIT1,1,0.98167164920232919,-0.018328350797670812
SENSITIVITY_1SIGMA_ENVELOPE,12,N,DUMMY,1,0.99868931224387858,-0.0013106877561214203
SENSITIVITY_1SIGMA_ENVELOPE,13,P,BIT7,64,64.245712255062756,0.0038392539853555618
SENSITIVITY_1SIGMA_ENVELOPE,13,P,BIT6,32,31.974048819718259,-0.00081097438380439701
SENSITIVITY_1SIGMA_ENVELOPE,13,P,BIT5,16,15.837378290135351,-0.010163856866540533
SENSITIVITY_1SIGMA_ENVELOPE,13,P,BIT4,8,8.0474644141108946,0.0059330517638618296
SENSITIVITY_1SIGMA_ENVELOPE,13,P,BIT3,4,4.0356151890858243,0.0089037972714560709
SENSITIVITY_1SIGMA_ENVELOPE,13,P,BIT2,2,1.9332518563905976,-0.0333740718047012
SENSITIVITY_1SIGMA_ENVELOPE,13,P,BIT1,1,1.0201093561143582,0.020109356114358157
SENSITIVITY_1SIGMA_ENVELOPE,13,P,DUMMY,1,1.0061023729784251,0.0061023729784250857
SENSITIVITY_1SIGMA_ENVELOPE,13,N,BIT7,64,63.853460122793877,-0.0022896855813456796
SENSITIVITY_1SIGMA_ENVELOPE,13,N,BIT6,32,32.042077509578284,0.0013149221743213868
SENSITIVITY_1SIGMA_ENVELOPE,13,N,BIT5,16,15.897331459503803,-0.0064167837810122919
SENSITIVITY_1SIGMA_ENVELOPE,13,N,BIT4,8,8.0192939053654051,0.0024117381706756369
SENSITIVITY_1SIGMA_ENVELOPE,13,N,BIT3,4,4.0556260149505645,0.013906503737641129
SENSITIVITY_1SIGMA_ENVELOPE,13,N,BIT2,2,1.9839256877949438,-0.0080371561025280869
SENSITIVITY_1SIGMA_ENVELOPE,13,N,BIT1,1,0.99738209250805598,-0.002617907491944016
SENSITIVITY_1SIGMA_ENVELOPE,13,N,DUMMY,1,1.0096893378087779,0.0096893378087778981
SENSITIVITY_1SIGMA_ENVELOPE,14,P,BIT7,64,63.903758345138556,-0.0015037758572100657
SENSITIVITY_1SIGMA_ENVELOPE,14,P,BIT6,32,31.909607611473572,-0.0028247621414508872
SENSITIVITY_1SIGMA_ENVELOPE,14,P,BIT5,16,16.032924002721224,0.0020577501700764778
SENSITIVITY_1SIGMA_ENVELOPE,14,P,BIT4,8,7.8521188863640168,-0.018485139204497902
SENSITIVITY_1SIGMA_ENVELOPE,14,P,BIT3,4,4.0507490335594385,0.012687258389859624
SENSITIVITY_1SIGMA_ENVELOPE,14,P,BIT2,2,1.9747747865110123,-0.012612606744493826
SENSITIVITY_1SIGMA_ENVELOPE,14,P,BIT1,1,0.97726703258911718,-0.022732967410882821
SENSITIVITY_1SIGMA_ENVELOPE,14,P,DUMMY,1,0.99162148323844368,-0.0083785167615563205
SENSITIVITY_1SIGMA_ENVELOPE,14,N,BIT7,64,63.867610722792975,-0.0020685824563597688
SENSITIVITY_1SIGMA_ENVELOPE,14,N,BIT6,32,32.066513222077049,0.0020785381899077748
SENSITIVITY_1SIGMA_ENVELOPE,14,N,BIT5,16,16.066785737698339,0.0041741086061461985
SENSITIVITY_1SIGMA_ENVELOPE,14,N,BIT4,8,7.9550140411208492,-0.00562324485989385
SENSITIVITY_1SIGMA_ENVELOPE,14,N,BIT3,4,3.9932562376187484,-0.001685940595312907
SENSITIVITY_1SIGMA_ENVELOPE,14,N,BIT2,2,2.0085635069792191,0.0042817534896095744
SENSITIVITY_1SIGMA_ENVELOPE,14,N,BIT1,1,0.96398541068897114,-0.036014589311028855
SENSITIVITY_1SIGMA_ENVELOPE,14,N,DUMMY,1,0.96819347319969706,-0.031806526800302937
SENSITIVITY_1SIGMA_ENVELOPE,15,P,BIT7,64,63.649820173425738,-0.0054715597902228463
SENSITIVITY_1SIGMA_ENVELOPE,15,P,BIT6,32,32.055228124688597,0.0017258788965186511
SENSITIVITY_1SIGMA_ENVELOPE,15,P,BIT5,16,16.019899888803671,0.0012437430502294511
SENSITIVITY_1SIGMA_ENVELOPE,15,P,BIT4,8,7.9759253405945456,-0.0030093324256817988
SENSITIVITY_1SIGMA_ENVELOPE,15,P,BIT3,4,3.9707195762315362,-0.007320105942115962
SENSITIVITY_1SIGMA_ENVELOPE,15,P,BIT2,2,2.0042561288586147,0.0021280644293073525
SENSITIVITY_1SIGMA_ENVELOPE,15,P,BIT1,1,1.0166666617014068,0.016666661701406849
SENSITIVITY_1SIGMA_ENVELOPE,15,P,DUMMY,1,1.0068784230906331,0.0068784230906331345
SENSITIVITY_1SIGMA_ENVELOPE,15,N,BIT7,64,64.01841653978218,0.00028775843409656332
SENSITIVITY_1SIGMA_ENVELOPE,15,N,BIT6,32,31.984273445256608,-0.00049145483573098669
SENSITIVITY_1SIGMA_ENVELOPE,15,N,BIT5,16,15.965750872269648,-0.0021405704831469752
SENSITIVITY_1SIGMA_ENVELOPE,15,N,BIT4,8,8.0385874166580713,0.0048234270822589131
SENSITIVITY_1SIGMA_ENVELOPE,15,N,BIT3,4,4.0411198992701349,0.010279974817533732
SENSITIVITY_1SIGMA_ENVELOPE,15,N,BIT2,2,2.0243303976284781,0.012165198814239053
SENSITIVITY_1SIGMA_ENVELOPE,15,N,BIT1,1,1.0026695982266409,0.0026695982266409235
SENSITIVITY_1SIGMA_ENVELOPE,15,N,DUMMY,1,1.0401003183766615,0.040100318376661503
SENSITIVITY_1SIGMA_ENVELOPE,16,P,BIT7,64,64.018372111022188,0.00028706423472169007
SENSITIVITY_1SIGMA_ENVELOPE,16,P,BIT6,32,32.168480457882907,0.0052650143088408541
SENSITIVITY_1SIGMA_ENVELOPE,16,P,BIT5,16,15.949346992134661,-0.0031658129915836941
SENSITIVITY_1SIGMA_ENVELOPE,16,P,BIT4,8,8.0449873004291419,0.0056234125536427371
SENSITIVITY_1SIGMA_ENVELOPE,16,P,BIT3,4,3.9959005483554386,-0.0010248629111403451
SENSITIVITY_1SIGMA_ENVELOPE,16,P,BIT2,2,1.9949229236777364,-0.0025385381611318092
SENSITIVITY_1SIGMA_ENVELOPE,16,P,BIT1,1,0.98154825699160564,-0.018451743008394361
SENSITIVITY_1SIGMA_ENVELOPE,16,P,DUMMY,1,1.0106140824827894,0.010614082482789389
SENSITIVITY_1SIGMA_ENVELOPE,16,N,BIT7,64,63.904743292105479,-0.0014883860608518873
SENSITIVITY_1SIGMA_ENVELOPE,16,N,BIT6,32,32.103981041306426,0.0032494075408258105
SENSITIVITY_1SIGMA_ENVELOPE,16,N,BIT5,16,15.863428443556447,-0.0085357222777220354
SENSITIVITY_1SIGMA_ENVELOPE,16,N,BIT4,8,8.0556410580420756,0.0069551322552594552
SENSITIVITY_1SIGMA_ENVELOPE,16,N,BIT3,4,3.9715768337776951,-0.0071057915555762241
SENSITIVITY_1SIGMA_ENVELOPE,16,N,BIT2,2,2.0034876934400461,0.0017438467200230345
SENSITIVITY_1SIGMA_ENVELOPE,16,N,BIT1,1,1.0472465744813202,0.047246574481320192
SENSITIVITY_1SIGMA_ENVELOPE,16,N,DUMMY,1,0.98948436786734328,-0.010515632132656716
SENSITIVITY_1SIGMA_ENVELOPE,17,P,BIT7,64,64.273049989748912,0.0042664060898267575
SENSITIVITY_1SIGMA_ENVELOPE,17,P,BIT6,32,32.242620800982522,0.0075819000307038031
SENSITIVITY_1SIGMA_ENVELOPE,17,P,BIT5,16,16.087660332316425,0.005478770769776542
