mismatch_seed,band,historical_method_id,new_method_id,historical_w0_snr_db,historical_w0_sndr_db,historical_w0_enob_raw,new_w4_snr_db,new_w4_sndr_db,new_w4_enob_raw,delta_sndr_db,historical_w0_code_exact,historical_w0_different_frame_count,historical_w0_different_frames,historical_hard_dynamic_pass,new_w4_hard_dynamic_pass
158,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.56334883833873,46.99191518424171,7.51360717346208,48.81639620422262,48.043714394827504,7.6883246503035725,1.0517992105857914,False,12,4/8/10/17/21/22/24/32/33/40/53/54,True,True
159,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.33201023608517,48.72854823153813,7.802084423843544,49.141797494440844,48.81284374982597,7.816087001632222,0.08429551828784554,False,9,9/14/35/38/41/45/47/54/61,True,True
160,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.33643025253258,47.2173705332855,7.551058228120516,48.528672215106205,48.07307190916438,7.693201313814683,0.855701375878887,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,True,True
161,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,50.231810315744994,49.15349676584985,7.8726738813704085,48.09327909315328,47.545600907869826,7.605581546157779,-1.6078958579800258,False,10,2/7/8/10/20/22/25/29/51/60,True,True
162,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.65466643689032,47.5372085582308,7.604187468144652,49.093326817216976,48.4772823522477,7.760345905688987,0.9400737940168966,False,25,1/4/7/10/17/19/20/21/23/26/28/32/33/40/42/43/44/49/51/53/54/55/56/58/60,True,True
163,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,32.211942687730605,31.563414340148775,4.950733279094481,48.53922465966862,47.54034226794444,7.604708017930971,15.976927927795664,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
164,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.12458297798225,48.587902641493265,7.7787213690188155,48.668554746628566,48.333019157592844,7.736381919865922,-0.2548834839004215,False,3,5/15/50,True,True
165,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.77177528594088,47.029800643605185,7.519900439137075,49.243898303645764,47.99886839289002,7.6808751483206015,0.9690677492848323,False,58,0/1/2/3/4/5/6/7/8/9/11/12/13/14/15/16/17/18/19/20/21/22/23/25/26/27/28/29/30/31/32/33/34/35/37/38/39/40/41/43/44/45/46/47/48/49/50/52/53/55/56/57/58/59/60/61/62/63,True,True
166,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,33.02095401975324,32.472181444551,5.10169126985897,48.69167144866991,48.29282405948178,7.7297049932694,15.820642614930783,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
167,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.29770717107039,48.30417884086157,7.731591169578334,48.66126036239102,48.08606489513088,7.695359617131377,-0.21811394573068554,False,38,0/1/2/5/6/9/10/11/14/15/18/19/25/27/28/29/30/31/32/34/35/37/38/41/44/45/46/47/48/50/51/53/54/56/57/59/62/63,True,True
168,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.07545820205294,48.59896276972475,7.7805585996220525,49.71203385217776,48.602236906978845,7.781102476242334,0.0032741372540954217,False,11,6/9/13/15/16/18/23/24/31/59/62,True,True
169,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.9809032002327,47.51867769465263,7.601109251603428,48.20620633616909,47.471121289240195,7.593209516485083,-0.04755640541243622,False,51,2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/21/22/23/24/25/27/29/30/31/32/33/34/36/37/38/39/41/42/43/44/45/46/47/48/50/53/54/58/59/60/61/62/63,True,True
170,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.72291720106903,46.93118890978563,7.503519752456086,48.405918533578756,47.76947117570306,7.642769298289545,0.838282265917428,False,59,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/37/38/39/41/42/43/44/46/47/48/50/51/52/53/54/55/56/58/59/60/61/62/63,True,True
171,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.88789015655476,47.51161206742314,7.599935559372615,48.98786965100385,47.402193136837816,7.5817596572820305,-0.1094189305853206,False,19,3/8/14/21/23/28/32/33/35/36/39/41/42/43/45/47/51/54/56,True,True
172,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,50.36192223670958,49.384951686036175,7.9111215425309265,47.90237403645624,47.60100088160881,7.614784199602793,-1.7839508044273629,False,33,1/2/5/7/8/9/11/12/13/15/16/19/20/21/22/23/24/25/26/29/32/33/36/38/40/41/46/50/51/55/59/60/62,True,True
173,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.67728397464836,47.322536414638414,7.568527643627644,47.87965280262205,47.490854034994044,7.596487381228247,0.16831762035563003,False,52,0/1/2/3/5/6/7/8/9/10/12/13/14/15/16/18/19/20/21/22/24/25/26/27/28/29/30/31/32/34/35/36/37/38/41/44/45/46/47/48/49/50/52/53/54/55/56/57/59/61/62/63,True,True
174,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.73132356004701,48.53043409037889,7.769175098069584,49.18939533085872,49.030625992077184,7.85226345383342,0.5001919016982939,False,27,2/5/6/9/11/13/15/16/18/22/25/29/30/31/32/37/38/41/45/46/47/48/51/59/60/62/63,True,True
175,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.30277144987616,48.91267600106112,7.832670432069955,49.75691508704529,48.924190300958294,7.834583106471478,0.011514299897172009,False,46,0/1/3/4/7/8/9/10/11/13/14/15/17/19/20/21/22/23/24/25/26/28/30/33/34/35/36/39/40/42/43/44/45/47/49/51/52/53/54/55/56/57/58/60/61/63,True,True
176,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.32544544638326,46.86617396222257,7.492719927279497,50.25186106792781,49.64877357061034,7.954945775848894,2.7825996083877698,False,37,1/2/4/5/6/7/10/11/12/13/15/16/18/19/20/21/24/25/26/29/31/32/38/39/41/46/48/50/52/53/54/55/58/59/60/62/63,False,True
177,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.738880128269635,48.24879326471836,7.722390907760525,49.288365201152644,48.66578413722789,7.7916584945561285,0.4169908725095297,False,12,2/5/6/15/25/30/31/32/37/58/60/62,True,True
178,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.56593037711493,48.48289833318519,7.761278792887906,50.13990206954922,48.99647380452829,7.846590332978122,0.5135754713431027,False,4,16/32/51/60,True,True
179,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.10313034468187,46.24026599239131,7.388748503719487,49.694058056588005,49.30334585049661,7.897565755896448,3.0630798581053043,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
180,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,45.576141929056305,44.85847853455991,7.159215703415268,50.11610062035317,48.8992658933725,7.830442839430649,4.040787358812594,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
181,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.20921854969265,48.21485962729507,7.716754090912803,48.644829185369034,48.234133176403006,7.719955677143357,0.019273549107936105,False,34,0/2/5/6/7/9/11/13/14/15/16/18/24/27/30/31/32/34/37/38/39/41/45/47/48/50/52/54/55/56/58/59/62/63,True,True
182,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,46.16484594330855,44.68672060736628,7.13068448627347,50.85519654315752,49.94430988602979,8.004038187048138,5.2575892786635094,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
183,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.71572080644709,46.99826364553228,7.514661735138254,49.645405140086794,48.816881136409016,7.816757663855319,1.8186174908767327,False,54,0/1/2/3/4/7/8/9/10/11/12/13/14/16/17/18/19/20/21/22/23/24/25/26/27/29/31/32/33/35/36/37/38/39/40/42/43/44/45/46/48/49/51/52/53/54/55/56/57/58/59/60/62/63,True,True
184,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.4128950099813,48.50153865439176,7.764375191759429,48.62705962595645,48.075194382245726,7.6935538840939754,-0.4263442721460322,False,21,2/3/4/7/10/11/17/21/22/23/24/26/31/32/33/40/49/51/55/58/60,True,True
185,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.75973192533551,48.292707462469274,7.729685624994897,50.5917614529703,49.727026678351585,7.967944630955413,1.4343192158823115,False,55,0/1/2/3/4/5/6/7/8/9/10/12/14/15/17/18/19/21/22/23/24/25/26/27/28/29/30/31/33/34/35/36/37/38/39/40/42/43/44/45/47/48/49/51/52/53/54/56/57/58/59/60/61/62/63,True,True
186,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.88777660189094,47.18261003231527,7.545284058524132,50.410835739340015,48.203815863939056,7.714919578727419,1.0212058316237886,False,13,1/12/17/19/22/24/33/40/49/51/52/55/60,True,True
187,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,32.47361730852517,31.97263391070431,5.0187099519442375,49.690514725137874,48.79075149399675,7.812417191693814,16.81811758329244,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
188,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.29540362423526,46.73419475475758,7.470796470889964,48.94400739837821,48.4047574089929,7.748298572922409,1.6705626542353187,False,62,0/1/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
189,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,45.71776236029598,45.56942738728836,7.277313519483116,49.236098980458024,48.66612699840785,7.791715448240507,3.09669961111949,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,False,True
190,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.40834341349345,46.58168675065802,7.445462915391699,49.275253618074935,48.256310088554066,7.7236395495937,1.674623337896044,False,44,0/2/4/5/6/7/9/10/12/13/15/16/18/19/20/21/24/25/27/28/29/30/31/32/34/35/37/38/39/41/44/46/47/48/50/51/52/53/57/59/60/61/62/63,False,True
191,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.365477783514464,47.62961764787539,7.619537815261694,50.26830988607634,49.186312775212215,7.878125045716316,1.5566951273368232,False,52,1/2/3/4/5/7/9/10/11/12/13/15/16/17/18/19/20/21/22/23/24/25/26/27/29/30/31/32/33/34/36/37/38/39/40/41/42/46/49/50/51/52/53/54/55/56/58/59/60/61/62/63,True,True
192,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.82864185518777,48.288623451346254,7.7290072178316045,47.715452093050814,47.460760717546755,7.591488491286837,-0.827862733799499,False,39,2/3/4/5/6/9/11/12/13/14/15/16/17/18/19/20/21/23/24/25/27/28/29/31/32/36/37/40/41/44/46/47/48/50/51/59/61/62/63,True,True
193,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,47.24258056418101,46.76946566325448,7.476655425789781,47.72008583776041,47.43519163416558,7.587241135243453,0.6657259709110974,False,42,0/1/5/6/7/8/9/14/15/16/18/21/23/27/28/29/30/31/32/34/35/37/38/40/42/43/44/45/46/47/48/50/51/52/54/56/57/58/59/61/62/63,False,True
194,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.487787720483325,47.913285303791824,7.666658688337513,48.250160786022036,47.70098507134561,7.631392868994289,-0.21230023244621066,False,47,0/4/6/7/8/9/10/12/14/15/16/18/19/23/24/26/27/28/30/32/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/54/56/57/58/59/61/62/63,True,True
195,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,23.468576125015282,23.194033221231393,3.5604706347560455,48.98447509110732,48.27718321721315,7.7271068467131485,25.083149995981756,False,61,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/45/46/47/49/50/51/53/54/55/56/57/58/59/60/61/62/63,False,True
196,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.79893043417245,48.573082323397614,7.776259522159073,49.926441405111035,48.56822995443117,7.77545348080252,-0.004852368966446363,False,1,52,True,True
197,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.67423599688105,48.42219680722142,7.751195482927146,50.15760799585528,48.7636235618224,7.807910890668174,0.34142675460098104,False,51,1/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/19/20/21/22/23/24/25/26/28/29/30/32/33/35/36/38/40/42/44/46/47/48/49/51/52/53/54/55/56/57/58/59/60/62/63,True,True
198,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.018485696293254,48.12758428008574,7.702256524931188,48.488862084838516,47.694181395614436,7.630262690301402,-0.43340288447130604,False,15,0/1/3/8/10/17/19/25/26/33/35/42/44/49/55,True,True
199,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,49.35173397658072,48.29998121006465,7.730893888715059,47.963319326000914,47.59322165049668,7.6134919685210445,-0.7067595595679705,False,9,12/15/17/24/26/32/40/60/62,True,True
200,LOW,FAST64_STARTUP_INCLUSIVE_W0,FAST64_SS_W4,48.33702434736225,47.97930518050913,7.6776254452672985,50.315906665919805,49.17141106024256,7.8756496777811575,1.1921058797334325,False,13,1/3/17/19/28/30/35/39/44/47/49/54/57,True,True
